ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesOrderNumber,TotalProductCost,SalesAmount
217,2023-09-05,2023-09-17,2023-09-12,16588,SO65800,"13,0863","34,99"
562,2023-09-05,2023-09-17,2023-09-12,12673,SO65801,"1481,9379","2384,07"
589,2023-09-06,2023-09-18,2023-09-13,15022,SO65802,"419,7784","769,49"
486,2023-09-06,2023-09-18,2023-09-13,15022,SO65802,"59,466","159,00"
580,2023-09-06,2023-09-18,2023-09-13,17956,SO65803,"1082,51","1700,99"
539,2023-09-06,2023-09-18,2023-09-13,17956,SO65803,"9,3463","24,99"
529,2023-09-06,2023-09-18,2023-09-13,17956,SO65803,"1,4923","3,99"
480,2023-09-06,2023-09-18,2023-09-13,17956,SO65803,"0,8565","2,29"
353,2023-09-06,2023-09-18,2023-09-13,17214,SO65804,"1265,6195","2319,99"
487,2023-09-06,2023-09-18,2023-09-13,17214,SO65804,"20,5663","54,99"
535,2023-09-06,2023-09-18,2023-09-13,13121,SO65805,"9,3463","24,99"
480,2023-09-06,2023-09-18,2023-09-13,13121,SO65805,"0,8565","2,29"
536,2023-09-06,2023-09-18,2023-09-13,15464,SO65806,"11,2163","29,99"
528,2023-09-06,2023-09-18,2023-09-13,15464,SO65806,"1,8663","4,99"
536,2023-09-06,2023-09-18,2023-09-13,19589,SO65807,"11,2163","29,99"
480,2023-09-06,2023-09-18,2023-09-13,19589,SO65807,"0,8565","2,29"
538,2023-09-06,2023-09-18,2023-09-13,19973,SO65808,"8,0373","21,49"
529,2023-09-06,2023-09-18,2023-09-13,19973,SO65808,"1,4923","3,99"
214,2023-09-06,2023-09-18,2023-09-13,19973,SO65808,"13,0863","34,99"
477,2023-09-06,2023-09-18,2023-09-13,23347,SO65809,"1,8663","4,99"
530,2023-09-06,2023-09-18,2023-09-13,23312,SO65810,"1,8663","4,99"
225,2023-09-06,2023-09-18,2023-09-13,23312,SO65810,"6,9223","8,99"
474,2023-09-06,2023-09-18,2023-09-13,26137,SO65811,"26,1763","69,99"
237,2023-09-06,2023-09-18,2023-09-13,11948,SO65812,"38,4923","49,99"
225,2023-09-06,2023-09-18,2023-09-13,14669,SO65813,"6,9223","8,99"
237,2023-09-06,2023-09-18,2023-09-13,14669,SO65813,"38,4923","49,99"
529,2023-09-06,2023-09-18,2023-09-13,13004,SO65814,"1,4923","3,99"
480,2023-09-06,2023-09-18,2023-09-13,13004,SO65814,"0,8565","2,29"
372,2023-09-06,2023-09-18,2023-09-13,22648,SO65815,"1554,9479","2443,35"
540,2023-09-06,2023-09-18,2023-09-13,22648,SO65815,"12,1924","32,60"
587,2023-09-06,2023-09-18,2023-09-13,21087,SO65816,"419,7784","769,49"
237,2023-09-06,2023-09-18,2023-09-13,21087,SO65816,"38,4923","49,99"
529,2023-09-06,2023-09-18,2023-09-13,11210,SO65817,"1,4923","3,99"
465,2023-09-06,2023-09-18,2023-09-13,11210,SO65817,"9,1593","24,49"
529,2023-09-06,2023-09-18,2023-09-13,29199,SO65818,"1,4923","3,99"
222,2023-09-06,2023-09-18,2023-09-13,29199,SO65818,"13,0863","34,99"
529,2023-09-06,2023-09-18,2023-09-13,28084,SO65819,"1,4923","3,99"
538,2023-09-06,2023-09-18,2023-09-13,28084,SO65819,"8,0373","21,49"
217,2023-09-06,2023-09-18,2023-09-13,28084,SO65819,"13,0863","34,99"
535,2023-09-06,2023-09-18,2023-09-13,25353,SO65820,"9,3463","24,99"
480,2023-09-06,2023-09-18,2023-09-13,25353,SO65820,"0,8565","2,29"
529,2023-09-06,2023-09-18,2023-09-13,25369,SO65821,"1,4923","3,99"
540,2023-09-06,2023-09-18,2023-09-13,25369,SO65821,"12,1924","32,60"
483,2023-09-06,2023-09-18,2023-09-13,25369,SO65821,"44,88","120,00"
529,2023-09-06,2023-09-18,2023-09-13,24985,SO65822,"1,4923","3,99"
540,2023-09-06,2023-09-18,2023-09-13,24985,SO65822,"12,1924","32,60"
222,2023-09-06,2023-09-18,2023-09-13,24985,SO65822,"13,0863","34,99"
467,2023-09-06,2023-09-18,2023-09-13,24985,SO65822,"9,1593","24,49"
529,2023-09-06,2023-09-18,2023-09-13,24935,SO65823,"1,4923","3,99"
540,2023-09-06,2023-09-18,2023-09-13,24935,SO65823,"12,1924","32,60"
480,2023-09-06,2023-09-18,2023-09-13,24935,SO65823,"0,8565","2,29"
536,2023-09-06,2023-09-18,2023-09-13,12363,SO65824,"11,2163","29,99"
535,2023-09-06,2023-09-18,2023-09-13,25871,SO65825,"9,3463","24,99"
528,2023-09-06,2023-09-18,2023-09-13,25871,SO65825,"1,8663","4,99"
222,2023-09-06,2023-09-18,2023-09-13,25871,SO65825,"13,0863","34,99"
477,2023-09-06,2023-09-18,2023-09-13,15564,SO65826,"1,8663","4,99"
478,2023-09-06,2023-09-18,2023-09-13,15564,SO65826,"3,7363","9,99"
477,2023-09-06,2023-09-18,2023-09-13,20095,SO65827,"1,8663","4,99"
487,2023-09-06,2023-09-18,2023-09-13,20095,SO65827,"20,5663","54,99"
482,2023-09-06,2023-09-18,2023-09-13,13303,SO65828,"3,3623","8,99"
477,2023-09-06,2023-09-18,2023-09-13,13303,SO65828,"1,8663","4,99"
477,2023-09-06,2023-09-18,2023-09-13,16975,SO65829,"1,8663","4,99"
488,2023-09-06,2023-09-18,2023-09-13,16975,SO65829,"41,5723","53,99"
225,2023-09-06,2023-09-18,2023-09-13,16975,SO65829,"6,9223","8,99"
485,2023-09-06,2023-09-18,2023-09-13,21904,SO65830,"8,2205","21,98"
491,2023-09-06,2023-09-18,2023-09-13,21904,SO65830,"41,5723","53,99"
485,2023-09-06,2023-09-18,2023-09-13,14273,SO65831,"8,2205","21,98"
234,2023-09-06,2023-09-18,2023-09-13,14273,SO65831,"38,4923","49,99"
537,2023-09-06,2023-09-18,2023-09-13,15930,SO65832,"13,09","35,00"
528,2023-09-06,2023-09-18,2023-09-13,15930,SO65832,"1,8663","4,99"
214,2023-09-06,2023-09-18,2023-09-13,15930,SO65832,"13,0863","34,99"
225,2023-09-06,2023-09-18,2023-09-13,15930,SO65832,"6,9223","8,99"
535,2023-09-06,2023-09-18,2023-09-13,16456,SO65833,"9,3463","24,99"
528,2023-09-06,2023-09-18,2023-09-13,16456,SO65833,"1,8663","4,99"
214,2023-09-06,2023-09-18,2023-09-13,16456,SO65833,"13,0863","34,99"
535,2023-09-06,2023-09-18,2023-09-13,21541,SO65834,"9,3463","24,99"
528,2023-09-06,2023-09-18,2023-09-13,21541,SO65834,"1,8663","4,99"
483,2023-09-06,2023-09-18,2023-09-13,21541,SO65834,"44,88","120,00"
536,2023-09-06,2023-09-18,2023-09-13,20973,SO65835,"11,2163","29,99"
528,2023-09-06,2023-09-18,2023-09-13,20973,SO65835,"1,8663","4,99"
486,2023-09-06,2023-09-18,2023-09-13,20973,SO65835,"59,466","159,00"
539,2023-09-06,2023-09-18,2023-09-13,14706,SO65836,"9,3463","24,99"
529,2023-09-06,2023-09-18,2023-09-13,22834,SO65837,"1,4923","3,99"
225,2023-09-06,2023-09-18,2023-09-13,22834,SO65837,"6,9223","8,99"
528,2023-09-06,2023-09-18,2023-09-13,22825,SO65838,"1,8663","4,99"
536,2023-09-06,2023-09-18,2023-09-13,22825,SO65838,"11,2163","29,99"
225,2023-09-06,2023-09-18,2023-09-13,22825,SO65838,"6,9223","8,99"
217,2023-09-06,2023-09-18,2023-09-13,22825,SO65838,"13,0863","34,99"
538,2023-09-06,2023-09-18,2023-09-13,25487,SO65839,"8,0373","21,49"
480,2023-09-06,2023-09-18,2023-09-13,25487,SO65839,"0,8565","2,29"
484,2023-09-06,2023-09-18,2023-09-13,25487,SO65839,"2,9733","7,95"
541,2023-09-06,2023-09-18,2023-09-13,26403,SO65840,"10,8423","28,99"
530,2023-09-06,2023-09-18,2023-09-13,26403,SO65840,"1,8663","4,99"
484,2023-09-06,2023-09-18,2023-09-13,26403,SO65840,"2,9733","7,95"
529,2023-09-06,2023-09-18,2023-09-13,20925,SO65841,"1,4923","3,99"
473,2023-09-06,2023-09-18,2023-09-13,20925,SO65841,"23,749","63,50"
530,2023-09-06,2023-09-18,2023-09-13,25679,SO65842,"1,8663","4,99"
214,2023-09-06,2023-09-18,2023-09-13,25679,SO65842,"13,0863","34,99"
528,2023-09-06,2023-09-18,2023-09-13,11225,SO65843,"1,8663","4,99"
537,2023-09-06,2023-09-18,2023-09-13,11225,SO65843,"13,09","35,00"
485,2023-09-06,2023-09-18,2023-09-13,11225,SO65843,"8,2205","21,98"
225,2023-09-06,2023-09-18,2023-09-13,11225,SO65843,"6,9223","8,99"
537,2023-09-06,2023-09-18,2023-09-13,13144,SO65844,"13,09","35,00"
480,2023-09-06,2023-09-18,2023-09-13,13144,SO65844,"0,8565","2,29"
484,2023-09-06,2023-09-18,2023-09-13,13144,SO65844,"2,9733","7,95"
472,2023-09-06,2023-09-18,2023-09-13,17348,SO65845,"23,749","63,50"
485,2023-09-06,2023-09-18,2023-09-13,17348,SO65845,"8,2205","21,98"
467,2023-09-06,2023-09-18,2023-09-13,13061,SO65846,"9,1593","24,49"
485,2023-09-06,2023-09-18,2023-09-13,13061,SO65846,"8,2205","21,98"
485,2023-09-06,2023-09-18,2023-09-13,17410,SO65847,"8,2205","21,98"
480,2023-09-06,2023-09-18,2023-09-13,17410,SO65847,"0,8565","2,29"
225,2023-09-06,2023-09-18,2023-09-13,12733,SO65848,"6,9223","8,99"
590,2023-09-06,2023-09-18,2023-09-13,13055,SO65849,"419,7784","769,49"
474,2023-09-06,2023-09-18,2023-09-13,13055,SO65849,"26,1763","69,99"
225,2023-09-06,2023-09-18,2023-09-13,13055,SO65849,"6,9223","8,99"
489,2023-09-06,2023-09-18,2023-09-13,13055,SO65849,"41,5723","53,99"
353,2023-09-06,2023-09-18,2023-09-13,15769,SO65850,"1265,6195","2319,99"
485,2023-09-06,2023-09-18,2023-09-13,15769,SO65850,"8,2205","21,98"
214,2023-09-06,2023-09-18,2023-09-13,15769,SO65850,"13,0863","34,99"
353,2023-09-06,2023-09-18,2023-09-13,12784,SO65851,"1265,6195","2319,99"
485,2023-09-06,2023-09-18,2023-09-13,12784,SO65851,"8,2205","21,98"
478,2023-09-06,2023-09-18,2023-09-13,12784,SO65851,"3,7363","9,99"
487,2023-09-06,2023-09-18,2023-09-13,12784,SO65851,"20,5663","54,99"
353,2023-09-06,2023-09-18,2023-09-13,15999,SO65852,"1265,6195","2319,99"
214,2023-09-06,2023-09-18,2023-09-13,15999,SO65852,"13,0863","34,99"
585,2023-09-06,2023-09-18,2023-09-13,17779,SO65853,"461,4448","742,35"
530,2023-09-06,2023-09-18,2023-09-13,17779,SO65853,"1,8663","4,99"
541,2023-09-06,2023-09-18,2023-09-13,17779,SO65853,"10,8423","28,99"
214,2023-09-06,2023-09-18,2023-09-13,17779,SO65853,"13,0863","34,99"
357,2023-09-06,2023-09-18,2023-09-13,15121,SO65854,"1265,6195","2319,99"
478,2023-09-06,2023-09-18,2023-09-13,15121,SO65854,"3,7363","9,99"
477,2023-09-06,2023-09-18,2023-09-13,15121,SO65854,"1,8663","4,99"
581,2023-09-06,2023-09-18,2023-09-13,21200,SO65855,"1082,51","1700,99"
231,2023-09-06,2023-09-18,2023-09-13,21200,SO65855,"38,4923","49,99"
357,2023-09-06,2023-09-18,2023-09-13,14308,SO65856,"1265,6195","2319,99"
477,2023-09-06,2023-09-18,2023-09-13,14308,SO65856,"1,8663","4,99"
478,2023-09-06,2023-09-18,2023-09-13,14308,SO65856,"3,7363","9,99"
372,2023-09-06,2023-09-18,2023-09-13,21558,SO65857,"1554,9479","2443,35"
540,2023-09-06,2023-09-18,2023-09-13,21558,SO65857,"12,1924","32,60"
355,2023-09-06,2023-09-18,2023-09-13,14277,SO65858,"1265,6195","2319,99"
575,2023-09-06,2023-09-18,2023-09-13,26684,SO65859,"1481,9379","2384,07"
214,2023-09-06,2023-09-18,2023-09-13,26684,SO65859,"13,0863","34,99"
574,2023-09-06,2023-09-18,2023-09-13,14041,SO65860,"1481,9379","2384,07"
541,2023-09-06,2023-09-18,2023-09-13,14041,SO65860,"10,8423","28,99"
579,2023-09-06,2023-09-18,2023-09-13,25955,SO65861,"755,1508","1214,85"
488,2023-09-06,2023-09-18,2023-09-13,25955,SO65861,"41,5723","53,99"
605,2023-09-06,2023-09-18,2023-09-13,23136,SO65862,"343,6496","539,99"
222,2023-09-06,2023-09-18,2023-09-13,23136,SO65862,"13,0863","34,99"
605,2023-09-06,2023-09-18,2023-09-13,23365,SO65863,"343,6496","539,99"
384,2023-09-06,2023-09-18,2023-09-13,21150,SO65864,"713,0798","1120,49"
231,2023-09-06,2023-09-18,2023-09-13,21150,SO65864,"38,4923","49,99"
384,2023-09-06,2023-09-18,2023-09-13,20023,SO65865,"713,0798","1120,49"
217,2023-09-06,2023-09-18,2023-09-13,20023,SO65865,"13,0863","34,99"
580,2023-09-06,2023-09-18,2023-09-13,17860,SO65866,"1082,51","1700,99"
479,2023-09-06,2023-09-18,2023-09-13,17860,SO65866,"3,3623","8,99"
477,2023-09-06,2023-09-18,2023-09-13,17860,SO65866,"1,8663","4,99"
490,2023-09-06,2023-09-18,2023-09-13,17860,SO65866,"41,5723","53,99"
225,2023-09-06,2023-09-18,2023-09-13,17860,SO65866,"6,9223","8,99"
582,2023-09-06,2023-09-18,2023-09-13,18096,SO65867,"1082,51","1700,99"
214,2023-09-06,2023-09-18,2023-09-13,18096,SO65867,"13,0863","34,99"
580,2023-09-06,2023-09-18,2023-09-13,18098,SO65868,"1082,51","1700,99"
491,2023-09-06,2023-09-18,2023-09-13,18098,SO65868,"41,5723","53,99"
583,2023-09-06,2023-09-18,2023-09-13,18120,SO65869,"1082,51","1700,99"
539,2023-09-06,2023-09-18,2023-09-13,18120,SO65869,"9,3463","24,99"
582,2023-09-06,2023-09-18,2023-09-13,17869,SO65870,"1082,51","1700,99"
222,2023-09-06,2023-09-18,2023-09-13,17869,SO65870,"13,0863","34,99"
467,2023-09-06,2023-09-18,2023-09-13,17869,SO65870,"9,1593","24,49"
580,2023-09-06,2023-09-18,2023-09-13,18056,SO65871,"1082,51","1700,99"
539,2023-09-06,2023-09-18,2023-09-13,18056,SO65871,"9,3463","24,99"
382,2023-09-06,2023-09-18,2023-09-13,20842,SO65872,"713,0798","1120,49"
479,2023-09-06,2023-09-18,2023-09-13,20842,SO65872,"3,3623","8,99"
477,2023-09-06,2023-09-18,2023-09-13,20842,SO65872,"1,8663","4,99"
217,2023-09-06,2023-09-18,2023-09-13,20842,SO65872,"13,0863","34,99"
390,2023-09-06,2023-09-18,2023-09-13,24217,SO65873,"713,0798","1120,49"
217,2023-09-06,2023-09-18,2023-09-13,24217,SO65873,"13,0863","34,99"
491,2023-09-06,2023-09-18,2023-09-13,24217,SO65873,"41,5723","53,99"
605,2023-09-06,2023-09-18,2023-09-13,11414,SO65874,"343,6496","539,99"
538,2023-09-06,2023-09-18,2023-09-13,11414,SO65874,"8,0373","21,49"
489,2023-09-06,2023-09-18,2023-09-13,11414,SO65874,"41,5723","53,99"
606,2023-09-06,2023-09-18,2023-09-13,13686,SO65875,"343,6496","539,99"
567,2023-09-06,2023-09-18,2023-09-13,29460,SO65876,"461,4448","742,35"
479,2023-09-06,2023-09-18,2023-09-13,29460,SO65876,"3,3623","8,99"
577,2023-09-06,2023-09-18,2023-09-13,14226,SO65877,"755,1508","1214,85"
564,2023-09-06,2023-09-18,2023-09-13,12676,SO65878,"1481,9379","2384,07"
488,2023-09-06,2023-09-18,2023-09-13,12676,SO65878,"41,5723","53,99"
582,2023-09-07,2023-09-19,2023-09-14,17973,SO65879,"1082,51","1700,99"
529,2023-09-07,2023-09-19,2023-09-14,17973,SO65879,"1,4923","3,99"
539,2023-09-07,2023-09-19,2023-09-14,17973,SO65879,"9,3463","24,99"
480,2023-09-07,2023-09-19,2023-09-14,17973,SO65879,"0,8565","2,29"
483,2023-09-07,2023-09-19,2023-09-14,17973,SO65879,"44,88","120,00"
363,2023-09-07,2023-09-19,2023-09-14,18143,SO65880,"1251,9813","2294,99"
478,2023-09-07,2023-09-19,2023-09-14,18143,SO65880,"3,7363","9,99"
477,2023-09-07,2023-09-19,2023-09-14,18143,SO65880,"1,8663","4,99"
491,2023-09-07,2023-09-19,2023-09-14,18143,SO65880,"41,5723","53,99"
477,2023-09-07,2023-09-19,2023-09-14,11498,SO65881,"1,8663","4,99"
225,2023-09-07,2023-09-19,2023-09-14,11498,SO65881,"6,9223","8,99"
479,2023-09-07,2023-09-19,2023-09-14,11498,SO65881,"3,3623","8,99"
231,2023-09-07,2023-09-19,2023-09-14,11215,SO65882,"38,4923","49,99"
528,2023-09-07,2023-09-19,2023-09-14,21209,SO65883,"1,8663","4,99"
537,2023-09-07,2023-09-19,2023-09-14,21209,SO65883,"13,09","35,00"
530,2023-09-07,2023-09-19,2023-09-14,23012,SO65884,"1,8663","4,99"
476,2023-09-07,2023-09-19,2023-09-14,22155,SO65885,"26,1763","69,99"
222,2023-09-07,2023-09-19,2023-09-14,15735,SO65886,"13,0863","34,99"
234,2023-09-07,2023-09-19,2023-09-14,15735,SO65886,"38,4923","49,99"
228,2023-09-07,2023-09-19,2023-09-14,13023,SO65887,"38,4923","49,99"
482,2023-09-07,2023-09-19,2023-09-14,13023,SO65887,"3,3623","8,99"
486,2023-09-07,2023-09-19,2023-09-14,12697,SO65888,"59,466","159,00"
488,2023-09-07,2023-09-19,2023-09-14,12697,SO65888,"41,5723","53,99"
372,2023-09-07,2023-09-19,2023-09-14,20165,SO65889,"1554,9479","2443,35"
479,2023-09-07,2023-09-19,2023-09-14,20165,SO65889,"3,3623","8,99"
477,2023-09-07,2023-09-19,2023-09-14,20165,SO65889,"1,8663","4,99"
217,2023-09-07,2023-09-19,2023-09-14,20165,SO65889,"13,0863","34,99"
597,2023-09-07,2023-09-19,2023-09-14,24850,SO65890,"294,5797","539,99"
222,2023-09-07,2023-09-19,2023-09-14,24850,SO65890,"13,0863","34,99"
231,2023-09-07,2023-09-19,2023-09-14,24850,SO65890,"38,4923","49,99"
488,2023-09-07,2023-09-19,2023-09-14,28334,SO65891,"41,5723","53,99"
528,2023-09-07,2023-09-19,2023-09-14,11661,SO65892,"1,8663","4,99"
535,2023-09-07,2023-09-19,2023-09-14,11661,SO65892,"9,3463","24,99"
480,2023-09-07,2023-09-19,2023-09-14,11661,SO65892,"0,8565","2,29"
535,2023-09-07,2023-09-19,2023-09-14,11277,SO65893,"9,3463","24,99"
535,2023-09-07,2023-09-19,2023-09-14,26500,SO65894,"9,3463","24,99"
536,2023-09-07,2023-09-19,2023-09-14,23457,SO65895,"11,2163","29,99"
528,2023-09-07,2023-09-19,2023-09-14,23457,SO65895,"1,8663","4,99"
222,2023-09-07,2023-09-19,2023-09-14,23457,SO65895,"13,0863","34,99"
536,2023-09-07,2023-09-19,2023-09-14,22056,SO65896,"11,2163","29,99"
528,2023-09-07,2023-09-19,2023-09-14,22056,SO65896,"1,8663","4,99"
478,2023-09-07,2023-09-19,2023-09-14,22352,SO65897,"3,7363","9,99"
478,2023-09-07,2023-09-19,2023-09-14,11869,SO65898,"3,7363","9,99"
477,2023-09-07,2023-09-19,2023-09-14,11869,SO65898,"1,8663","4,99"
490,2023-09-07,2023-09-19,2023-09-14,11869,SO65898,"41,5723","53,99"
478,2023-09-07,2023-09-19,2023-09-14,21481,SO65899,"3,7363","9,99"
475,2023-09-07,2023-09-19,2023-09-14,12916,SO65900,"26,1763","69,99"
228,2023-09-07,2023-09-19,2023-09-14,12916,SO65900,"38,4923","49,99"
478,2023-09-07,2023-09-19,2023-09-14,14765,SO65901,"3,7363","9,99"
478,2023-09-07,2023-09-19,2023-09-14,29341,SO65902,"3,7363","9,99"
217,2023-09-07,2023-09-19,2023-09-14,29341,SO65902,"13,0863","34,99"
490,2023-09-07,2023-09-19,2023-09-14,29341,SO65902,"41,5723","53,99"
467,2023-09-07,2023-09-19,2023-09-14,28000,SO65903,"9,1593","24,49"
474,2023-09-07,2023-09-19,2023-09-14,28000,SO65903,"26,1763","69,99"
476,2023-09-07,2023-09-19,2023-09-14,28045,SO65904,"26,1763","69,99"
228,2023-09-07,2023-09-19,2023-09-14,28045,SO65904,"38,4923","49,99"
476,2023-09-07,2023-09-19,2023-09-14,19397,SO65905,"26,1763","69,99"
225,2023-09-07,2023-09-19,2023-09-14,19397,SO65905,"6,9223","8,99"
477,2023-09-07,2023-09-19,2023-09-14,17534,SO65906,"1,8663","4,99"
477,2023-09-07,2023-09-19,2023-09-14,18072,SO65907,"1,8663","4,99"
465,2023-09-07,2023-09-19,2023-09-14,26177,SO65908,"9,1593","24,49"
477,2023-09-07,2023-09-19,2023-09-14,26177,SO65908,"1,8663","4,99"
477,2023-09-07,2023-09-19,2023-09-14,29229,SO65909,"1,8663","4,99"
214,2023-09-07,2023-09-19,2023-09-14,29229,SO65909,"13,0863","34,99"
528,2023-09-07,2023-09-19,2023-09-14,16498,SO65910,"1,8663","4,99"
214,2023-09-07,2023-09-19,2023-09-14,16498,SO65910,"13,0863","34,99"
528,2023-09-07,2023-09-19,2023-09-14,14550,SO65911,"1,8663","4,99"
217,2023-09-07,2023-09-19,2023-09-14,14550,SO65911,"13,0863","34,99"
225,2023-09-07,2023-09-19,2023-09-14,14550,SO65911,"6,9223","8,99"
539,2023-09-07,2023-09-19,2023-09-14,19190,SO65912,"9,3463","24,99"
480,2023-09-07,2023-09-19,2023-09-14,19190,SO65912,"0,8565","2,29"
535,2023-09-07,2023-09-19,2023-09-14,18044,SO65913,"9,3463","24,99"
528,2023-09-07,2023-09-19,2023-09-14,18044,SO65913,"1,8663","4,99"
480,2023-09-07,2023-09-19,2023-09-14,18044,SO65913,"0,8565","2,29"
529,2023-09-07,2023-09-19,2023-09-14,19508,SO65914,"1,4923","3,99"
480,2023-09-07,2023-09-19,2023-09-14,19508,SO65914,"0,8565","2,29"
538,2023-09-07,2023-09-19,2023-09-14,28463,SO65915,"8,0373","21,49"
477,2023-09-07,2023-09-19,2023-09-14,19183,SO65916,"1,8663","4,99"
222,2023-09-07,2023-09-19,2023-09-14,19183,SO65916,"13,0863","34,99"
225,2023-09-07,2023-09-19,2023-09-14,19183,SO65916,"6,9223","8,99"
538,2023-09-07,2023-09-19,2023-09-14,29445,SO65917,"8,0373","21,49"
480,2023-09-07,2023-09-19,2023-09-14,29445,SO65917,"0,8565","2,29"
486,2023-09-07,2023-09-19,2023-09-14,29445,SO65917,"59,466","159,00"
538,2023-09-07,2023-09-19,2023-09-14,25754,SO65918,"8,0373","21,49"
480,2023-09-07,2023-09-19,2023-09-14,25754,SO65918,"0,8565","2,29"
530,2023-09-07,2023-09-19,2023-09-14,16464,SO65919,"1,8663","4,99"
217,2023-09-07,2023-09-19,2023-09-14,16464,SO65919,"13,0863","34,99"
541,2023-09-07,2023-09-19,2023-09-14,24081,SO65920,"10,8423","28,99"
480,2023-09-07,2023-09-19,2023-09-14,24081,SO65920,"0,8565","2,29"
530,2023-09-07,2023-09-19,2023-09-14,24106,SO65921,"1,8663","4,99"
222,2023-09-07,2023-09-19,2023-09-14,24106,SO65921,"13,0863","34,99"
528,2023-09-07,2023-09-19,2023-09-14,11306,SO65922,"1,8663","4,99"
537,2023-09-07,2023-09-19,2023-09-14,11306,SO65922,"13,09","35,00"
537,2023-09-07,2023-09-19,2023-09-14,11308,SO65923,"13,09","35,00"
485,2023-09-07,2023-09-19,2023-09-14,11308,SO65923,"8,2205","21,98"
214,2023-09-07,2023-09-19,2023-09-14,11308,SO65923,"13,0863","34,99"
530,2023-09-07,2023-09-19,2023-09-14,15448,SO65924,"1,8663","4,99"
484,2023-09-07,2023-09-19,2023-09-14,15448,SO65924,"2,9733","7,95"
485,2023-09-07,2023-09-19,2023-09-14,18852,SO65925,"8,2205","21,98"
480,2023-09-07,2023-09-19,2023-09-14,18852,SO65925,"0,8565","2,29"
483,2023-09-07,2023-09-19,2023-09-14,18852,SO65925,"44,88","120,00"
485,2023-09-07,2023-09-19,2023-09-14,13232,SO65926,"8,2205","21,98"
231,2023-09-07,2023-09-19,2023-09-14,12502,SO65927,"38,4923","49,99"
374,2023-09-07,2023-09-19,2023-09-14,16770,SO65928,"1554,9479","2443,35"
214,2023-09-07,2023-09-19,2023-09-14,16770,SO65928,"13,0863","34,99"
600,2023-09-07,2023-09-19,2023-09-14,19824,SO65929,"294,5797","539,99"
535,2023-09-07,2023-09-19,2023-09-14,19824,SO65929,"9,3463","24,99"
528,2023-09-07,2023-09-19,2023-09-14,19824,SO65929,"1,8663","4,99"
214,2023-09-07,2023-09-19,2023-09-14,19824,SO65929,"13,0863","34,99"
467,2023-09-07,2023-09-19,2023-09-14,19824,SO65929,"9,1593","24,49"
589,2023-09-07,2023-09-19,2023-09-14,14877,SO65930,"419,7784","769,49"
476,2023-09-07,2023-09-19,2023-09-14,14877,SO65930,"26,1763","69,99"
234,2023-09-07,2023-09-19,2023-09-14,14877,SO65930,"38,4923","49,99"
363,2023-09-07,2023-09-19,2023-09-14,15914,SO65931,"1251,9813","2294,99"
480,2023-09-07,2023-09-19,2023-09-14,15914,SO65931,"0,8565","2,29"
363,2023-09-07,2023-09-19,2023-09-14,15989,SO65932,"1251,9813","2294,99"
487,2023-09-07,2023-09-19,2023-09-14,15989,SO65932,"20,5663","54,99"
484,2023-09-07,2023-09-19,2023-09-14,15989,SO65932,"2,9733","7,95"
572,2023-09-07,2023-09-19,2023-09-14,15453,SO65933,"461,4448","742,35"
562,2023-09-07,2023-09-19,2023-09-14,11491,SO65934,"1481,9379","2384,07"
541,2023-09-07,2023-09-19,2023-09-14,11491,SO65934,"10,8423","28,99"
530,2023-09-07,2023-09-19,2023-09-14,11491,SO65934,"1,8663","4,99"
222,2023-09-07,2023-09-19,2023-09-14,11491,SO65934,"13,0863","34,99"
564,2023-09-07,2023-09-19,2023-09-14,16595,SO65935,"1481,9379","2384,07"
479,2023-09-07,2023-09-19,2023-09-14,16595,SO65935,"3,3623","8,99"
477,2023-09-07,2023-09-19,2023-09-14,16595,SO65935,"1,8663","4,99"
465,2023-09-07,2023-09-19,2023-09-14,16595,SO65935,"9,1593","24,49"
581,2023-09-07,2023-09-19,2023-09-14,21194,SO65936,"1082,51","1700,99"
529,2023-09-07,2023-09-19,2023-09-14,21194,SO65936,"1,4923","3,99"
539,2023-09-07,2023-09-19,2023-09-14,21194,SO65936,"9,3463","24,99"
386,2023-09-07,2023-09-19,2023-09-14,17915,SO65937,"713,0798","1120,49"
214,2023-09-07,2023-09-19,2023-09-14,17915,SO65937,"13,0863","34,99"
234,2023-09-07,2023-09-19,2023-09-14,17915,SO65937,"38,4923","49,99"
225,2023-09-07,2023-09-19,2023-09-14,17915,SO65937,"6,9223","8,99"
386,2023-09-07,2023-09-19,2023-09-14,17918,SO65938,"713,0798","1120,49"
217,2023-09-07,2023-09-19,2023-09-14,17918,SO65938,"13,0863","34,99"
390,2023-09-07,2023-09-19,2023-09-14,26019,SO65939,"713,0798","1120,49"
491,2023-09-07,2023-09-19,2023-09-14,26019,SO65939,"41,5723","53,99"
359,2023-09-07,2023-09-19,2023-09-14,14673,SO65940,"1251,9813","2294,99"
376,2023-09-07,2023-09-19,2023-09-14,21226,SO65941,"1554,9479","2443,35"
540,2023-09-07,2023-09-19,2023-09-14,21226,SO65941,"12,1924","32,60"
480,2023-09-07,2023-09-19,2023-09-14,21226,SO65941,"0,8565","2,29"
380,2023-09-07,2023-09-19,2023-09-14,18277,SO65942,"1554,9479","2443,35"
479,2023-09-07,2023-09-19,2023-09-14,18277,SO65942,"3,3623","8,99"
477,2023-09-07,2023-09-19,2023-09-14,18277,SO65942,"1,8663","4,99"
